SourceFile,BlueMatrixColumn,BlueTRC,CMMFlags,ColorSpaceData,ConnectionSpaceIlluminant,CreateDate,Creator,CreatorTool,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocumentID,Error,ExifToolVersion,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,Format,GreenMatrixColumn,GreenTRC,HasXFA,HistoryAction,HistoryChanged,HistoryParameters,HistorySoftwareAgent,HistoryWhen,InstanceID,Language,Linearized,Luminance,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEType,ModifyDate,OriginalDocumentID,PageCount,PDFVersion,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileFileSignature,ProfileID,ProfileVersion,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,TaggedPDF,Technology,Trapped,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,XMPToolkit
nutrition.pdf,,,,,,2022:09:19 11:20:22-07:00,Adobe InDesign 17.4 (Macintosh),Adobe InDesign 17.4 (Macintosh),xmp.did:7f0f0eb8-cb49-41af-8767-afecaee81ae6,xmp.iid:e92645ae-2ec3-4c2c-8828-ab6d9695a889,xmp.did:8FB294B80C206811822AB27085CFCADB,default,,,,,,.,xmp.id:d763f42e-6612-4284-b1f8-49d4005f69a0,,12.70,2024:04:17 16:52:35-04:00,2024:04:17 16:52:35-04:00,2024:04:17 16:52:35-04:00,nutrition.pdf,-rw-r--r--,87 kB,PDF,pdf,application/pdf,,,,converted,/,from application/x-indesign to application/pdf,Adobe InDesign 17.4 (Macintosh),2022:09:19 11:20:22-07:00,uuid:10f83ba3-8dd4-be42-b7ff-95813ebac243,en-US,Yes,,,,,,,,,2022:09:19 11:20:22-07:00,application/pdf,2022:09:19 11:20:22-07:00,xmp.did:8FB294B80C206811822AB27085CFCADB,2,1.4,,Adobe PDF Library 16.0.7,,,,,,,,,,,,,,proof:pdf,Yes,,False,,,,,"Adobe XMP Core 7.2-c000 79.1b65a79, 2022/06/13-17:46:14        "
PaperMenu_STANDARD_NoPricing_120221_ca.pdf,,,,,,2022:10:03 17:41:56-04:00,Adobe InDesign 17.4 (Macintosh),Adobe InDesign 17.4 (Macintosh),xmp.did:7969b1d7-5b89-45a4-b599-1d00102a567f,xmp.iid:38512229-5efc-4223-9205-1b74dbed7971,xmp.did:be4df51b-f2ae-4d52-a380-bdf335e50302,default,,,,,,.,xmp.id:c4ff583a-ff60-446a-b029-c8e4d4fa7faa,,12.70,2024:04:17 16:52:38-04:00,2024:04:17 16:52:38-04:00,2024:04:17 16:52:38-04:00,PaperMenu_STANDARD_NoPricing_120221_ca.pdf,-rw-r--r--,203 kB,PDF,pdf,application/pdf,,,,converted,/,from application/x-indesign to application/pdf,Adobe InDesign 17.4 (Macintosh),2022:10:03 17:41:57-04:00,uuid:5eb59cfe-4c27-b742-bc44-a6a237d54042,en-US,Yes,,,,,,,,,2022:10:03 17:41:58-04:00,application/pdf,2022:10:03 17:41:58-04:00,xmp.did:be4df51b-f2ae-4d52-a380-bdf335e50302,2,1.4,,Adobe PDF Library 16.0.7,,,,,,,,,,,,,,proof:pdf,Yes,,False,,,,,"Adobe XMP Core 7.2-c000 79.1b65a79, 2022/06/13-17:46:14        "
PaperMenu_STANDARD_NoPricing_120221_us.pdf,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)","Not Embedded, Independent","RGB ",0.9642 1 0.82491,2022:06:28 16:39:54-04:00,Adobe InDesign 17.3 (Macintosh),Adobe InDesign 17.3 (Macintosh),xmp.did:0887706d-54e5-493a-8c0c-0d577654fde2,xmp.iid:65205b3e-549a-49c7-bf04-76ab73cf8ef1,xmp.did:8FB294B80C206811822AB27085CFCADB,default,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,xmp.id:056ee1bf-6d27-4da8-8573-fb6a7cca075c,,12.70,2024:04:17 16:52:37-04:00,2024:04:17 16:52:37-04:00,2024:04:17 16:52:37-04:00,PaperMenu_STANDARD_NoPricing_120221_us.pdf,-rw-r--r--,96 kB,PDF,pdf,application/pdf,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,converted,/,from application/x-indesign to application/pdf,Adobe InDesign 17.3 (Macintosh),2022:06:28 16:39:54-04:00,uuid:340287be-6fad-7745-a5ba-5530693a4bcc,en-US,Yes,76.03647 80 87.12462,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,2022:06:28 16:39:56-04:00,application/pdf,2022:06:28 16:39:56-04:00,xmp.did:8FB294B80C206811822AB27085CFCADB,3,1.5,Microsoft Corporation,Adobe PDF Library 16.0.7,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,proof:pdf,,Cathode Ray Tube Display,False,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,"Adobe XMP Core 7.1-c000 79.cb7c5a1, 2022/04/14-05:22:35        "
Q219+Earnings+Release+Non-gaap+reconciliation+for+IR+site.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:57:50-04:00,2024:04:17 16:57:50-04:00,2024:04:17 16:57:50-04:00,Q219+Earnings+Release+Non-gaap+reconciliation+for+IR+site.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q22018+Non-Gaap+reconciliation.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:32-04:00,2024:04:17 16:52:32-04:00,2024:04:17 16:52:32-04:00,Q22018+Non-Gaap+reconciliation.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q220+Earnings+Release+Non-gaap+reconciliation+for+IR+site.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:57:50-04:00,2024:04:17 16:57:50-04:00,2024:04:17 16:57:50-04:00,Q220+Earnings+Release+Non-gaap+reconciliation+for+IR+site.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q420-Earnings+Release+Non-gaap+reconciliation+for+IR+site.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:57:49-04:00,2024:04:17 16:57:49-04:00,2024:04:17 16:57:49-04:00,Q420-Earnings+Release+Non-gaap+reconciliation+for+IR+site.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recoupment+Policy+%28March+2020%29.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:36-04:00,2024:04:17 16:52:36-04:00,2024:04:17 16:52:36-04:00,Recoupment+Policy+%28March+2020%29.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supplier+Code+of+Conduct+2019+%28Final+9.24.19%29.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:57:53-04:00,2024:04:17 16:57:53-04:00,2024:04:17 16:57:53-04:00,Supplier+Code+of+Conduct+2019+%28Final+9.24.19%29.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supplier+Code+of+Conduct+%282023%29.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:42-04:00,2024:04:17 16:52:42-04:00,2024:04:17 16:52:42-04:00,Supplier+Code+of+Conduct+%282023%29.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supplier+Code+of+Conduct+%28June+2022%29.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:56:51-04:00,2024:04:17 16:56:51-04:00,2024:04:17 16:56:51-04:00,Supplier+Code+of+Conduct+%28June+2022%29.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uk-nutrition-2024.pdf,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)","Not Embedded, Independent","RGB ",0.9642 1 0.82491,2024:03:13 14:49:48+01:00,Adobe InDesign 19.3 (Macintosh),Adobe InDesign 19.3 (Macintosh),xmp.did:41755d19-b7d2-45c9-a63a-fd39fb8cab33,xmp.iid:2e606cf5-275c-4792-9ab4-2e2b2a3cfcb9,xmp.did:5fc02f2c-4bf1-4dde-98a7-b1042fef619e,default,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,xmp.id:79ae62ee-d098-41c6-9c78-581dd51ac2ce,,12.70,2024:04:17 16:52:45-04:00,2024:04:17 16:52:45-04:00,2024:04:17 16:52:45-04:00,uk-nutrition-2024.pdf,-rw-r--r--,226 kB,PDF,pdf,application/pdf,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,converted,/,from application/x-indesign to application/pdf,Adobe InDesign 19.3 (Macintosh),2024:03:13 14:49:48+01:00,uuid:030b5e7e-2411-1744-8745-86fbd1ab32cc,fr-FR,No,76.03647 80 87.12462,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,2024:03:13 14:49:49+01:00,application/pdf,2024:03:13 14:49:49+01:00,xmp.did:5fc02f2c-4bf1-4dde-98a7-b1042fef619e,4,1.5,Microsoft Corporation,Adobe PDF Library 17.0,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,proof:pdf,,Cathode Ray Tube Display,False,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,"Adobe XMP Core 9.1-c002 79.dba3da3, 2023/12/13-05:06:49        "
updated-2021-annual-cmg-report-update-11-17-22.pdf,,,,,,2022:05:20 09:36:00-05:00,Adobe InDesign 17.2 (Macintosh),Adobe InDesign 17.2 (Macintosh),xmp.did:de56cba6-cf52-4650-9da2-e7e85e09cc94,xmp.iid:e6d42147-53c3-4b3e-a678-e0678190581b,xmp.did:296f95f0-9d15-4aa6-ac51-a6fd166c254a,default,,,,,,.,xmp.id:f5c9f6ec-73b6-4955-af90-db8da6e62168,,12.70,2024:04:17 16:58:02-04:00,2024:04:17 16:58:04-04:00,2024:04:17 16:58:04-04:00,updated-2021-annual-cmg-report-update-11-17-22.pdf,-rw-r--r--,6.8 MB,PDF,pdf,application/pdf,,,No,converted,/,from application/x-indesign to application/pdf,Adobe InDesign 17.2 (Macintosh),2022:05:20 09:36-05:00,uuid:310dd4ef-817a-7743-b544-97680f89e2d9,en-US,Yes,,,,,,,,,2022:11:17 16:25:38-08:00,application/pdf,2022:11:17 16:25:38-08:00,xmp.did:296f95f0-9d15-4aa6-ac51-a6fd166c254a,53,1.7,,Adobe PDF Library 16.0.7,,,,,,,,,,,,,,proof:pdf,,,False,,,,,"Adobe XMP Core 8.0-c001 79.328f76e, 2022/08/01-19:10:29        "
Web+10-K.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:27-04:00,2024:04:17 16:52:27-04:00,2024:04:17 16:52:27-04:00,Web+10-K.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
