SourceFile,About,AnnotationUsageRights,AppleKeywords,AToB0,AToB1,AToB2,Author,AuthorsPosition,BlueMatrixColumn,BlueTRC,BToA0,BToA1,BToA2,ChromaticAdaptation,CMMFlags,ColorSpaceData,Company,ConnectionSpaceIlluminant,CreateDate,CreationDate,Creator,CreatorContactInfo,CreatorSubTool,CreatorTool,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocChangeCount,DocumentID,DocumentUsageRights,Encryption,Error,ExifToolVersion,Extracted,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,Format,FormUsageRights,FrameFix,Gamut,GrayTRC,GreenMatrixColumn,GreenTRC,GTS_PDFXConformance,GTS_PDFXVersion,HasVisibleOverprint,HasVisibleTransparency,HasXFA,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,ImageinfoCreatedate,ImageinfoDocParID,ImageinfoDocPath,ImageinfoImagesBottom,ImageinfoImagesDatalinkUID,ImageinfoImagesDirid,ImageinfoImagesFilename,ImageinfoImagesFullpath,ImageinfoImagesLeft,ImageinfoImagesRight,ImageinfoImagesScale,ImageinfoImagesSpread_index,ImageinfoImagesStatus,ImageinfoImagesTop,ImageinfoImagesVolumename,ImageinfoNofimages,ImageinfoVersion,IngredientsFilePath,InstanceID,Keywords,Language,Linearized,LineCount,Luminance,ManifestLinkForm,ManifestPlacedResolutionUnit,ManifestPlacedXResolution,ManifestPlacedYResolution,ManifestReferenceDocumentID,ManifestReferenceFilePath,ManifestReferenceInstanceID,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEEncoding,MIMEType,ModDate,Modified,ModifyDate,NativeDisplayInfo,Newlines,NPages,NumPages,OriginalDocumentID,PageCount,PageImage,PageImageFormat,PageImageHeight,PageImagePageNumber,PageImageWidth,PageLayout,PageMode,PDFVersion,Physicalheightininches,Physicalwidthininches,PlateNames,PreviewsCreatedate,PreviewsNofspreads,PreviewsSpreadsBase64_data,PreviewsSpreadsFormat,PreviewsSpreadsHeight,PreviewsSpreadsNumber_of_encoded_chunks,PreviewsSpreadsScale,PreviewsSpreadsSpread_index,PreviewsSpreadsUnencoded_size,PreviewsSpreadsWidth,PreviewsVersion,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileDescriptionML,ProfileDescriptionML-ar-EG,ProfileDescriptionML-ca-ES,ProfileDescriptionML-cs-CZ,ProfileDescriptionML-da-DK,ProfileDescriptionML-de-DE,ProfileDescriptionML-el-GR,ProfileDescriptionML-es-ES,ProfileDescriptionML-fi-FI,ProfileDescriptionML-fr-FU,ProfileDescriptionML-he-IL,ProfileDescriptionML-hr-HR,ProfileDescriptionML-hu-HU,ProfileDescriptionML-it-IT,ProfileDescriptionML-ja-JP,ProfileDescriptionML-ko-KR,ProfileDescriptionML-nb-NO,ProfileDescriptionML-nl-NL,ProfileDescriptionML-no-NO,ProfileDescriptionML-pl-PL,ProfileDescriptionML-pt-BR,ProfileDescriptionML-pt-PO,ProfileDescriptionML-ro-RO,ProfileDescriptionML-ru-RU,ProfileDescriptionML-sk-SK,ProfileDescriptionML-sv-SE,ProfileDescriptionML-th-TH,ProfileDescriptionML-tr-TR,ProfileDescriptionML-uk-UA,ProfileDescriptionML-zh-CN,ProfileDescriptionML-zh-TW,ProfileFileSignature,ProfileID,ProfileVersion,PTEX_Fullbanner,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,SettingsSaveimageinfo,SettingsWhichpreviews,Sha1,SignatureUsageRights,SigningAuthority,SigningDate,Size,SlugChecksum,SlugFamily,SlugFontKind,SlugFontSense_12_Checksum,SlugFoundry,SlugOutlineFileSize,SlugPostScriptName,SlugVersion,SourceModified,StartupProfile,State,Subject,SwatchColorantBlue,SwatchColorantGreen,SwatchColorantMode,SwatchColorantRed,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchGroupName,SwatchGroupType,TaggedPDF,Technology,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailsCreatedate,ThumbnailsNofspreads,ThumbnailsSpreadsFormat,ThumbnailsSpreadsHeight,ThumbnailsSpreadsImage,ThumbnailsSpreadsSpread_index,ThumbnailsSpreadsUnencoded_size,ThumbnailsSpreadsWidth,ThumbnailsVersion,ThumbnailWidth,Title,Trapped,UserAccess,Version,VersionID,VideoCardGamma,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Warning,WordCount,XMPToolkit,XPressPrivate
306_javascript_for_automation.pdf,,,,,,,,,,,,,,,,,,,2014:06:06 19:54Z,,Keynote,,,Keynote,,,,,,,,,,,.,,uuid:a69a69ab-f86a-654c-a00d-28ce0683ad64,,,,12.57,,2024:04:18 18:23:56-04:00,2024:04:18 18:23:57-04:00,2024:04:18 18:23:57-04:00,306_javascript_for_automation.pdf,-rw-r--r--,3.0 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:3e771bc3-0e0e-ae41-a5d3-e18ca6367e38,,,Yes,,,,,,,,,,,,,,,,,,,,2014:06:06 13:01:31-07:00,,application/pdf,,,2014:06:06 13:01:31-07:00,,,,,,204,,,,,,,,1.4,,,,,,,,,,,,,,,,Mac OS X 10.9.3 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306_JavaScript for Automation_DF_v2,,,,,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        ",
308-6180817267702774440-D_INCAO.RED_RACISMO.pdf,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,"Not Embedded, Independent","RGB ",,0.9642 1 0.82491,2015:04:10 12:39:20Z,,Word,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,,,,12.57,,2024:04:18 18:24:37-04:00,2024:04:18 18:24:37-04:00,2024:04:18 18:24:37-04:00,308-6180817267702774440-D_INCAO.RED_RACISMO.pdf,-rw-r--r--,292 kB,PDF,pdf,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,76.03647 80 87.12462,,,,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,application/pdf,,,2015:04:10 12:39:20Z,,,,,,2,,,,,,,,1.4,,,,,,,,,,,,,,,Microsoft Corporation,Mac OS X 10.10.2 Quartz PDFContext,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,,,,,,,,Microsoft Word - iTunesU_REDmodENEM_RACISMO_Flávio.doc,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,
308-9209802236019276474-MD251.pdf,,,,,,,,,,,,,,,,,,,2014:08:14 08:08:20Z,,iBooks Author,,,,,,,,,,,,,,.,,,,,,12.57,,2024:04:18 18:24:24-04:00,2024:04:18 18:24:24-04:00,2024:04:18 18:24:24-04:00,308-9209802236019276474-MD251.pdf,-rw-r--r--,8.5 MB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,2014:08:14 08:08:20Z,,,,,,193,,,,,,,,1.4,,,,,,,,,,,,,,,,Mac OS X 10.9.3 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MD251 Edit.pdf,,,,,,,,,,,,,
309-4871831060091660222-1.unite_nesne_tabanl_.pdf,,,,,,,,,,,,,,,,,,,2016:05:03 15:53:45+03:00,,,,,PScript5.dll Version 5.2.2,,,,,,,,,,,.,,uuid:caf9eedb-37b4-4134-8e49-964eb8179c74,,,,12.57,,2024:04:18 18:24:37-04:00,2024:04:18 18:24:37-04:00,2024:04:18 18:24:37-04:00,309-4871831060091660222-1.unite_nesne_tabanl_.pdf,-rw-r--r--,1147 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:60bb2ce5-65c1-4c1b-ae89-3ae1ef70a212,,,Yes,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,2016:05:03 15:53:45+03:00,,,,,,17,,,,,,,,1.5,,,,,,,,,,,,,,,,Acrobat Distiller 10.1.16 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        ",
314-1352114718178003621-7._hafta.pdf,,,,,,,auzef-osman,,,,,,,,,,,,2013:11:12 13:10:03+02:00,,auzef-osman,,,Acrobat PDFMaker 11 for PowerPoint,,,,,,,,,,,.,,uuid:553290df-116b-4f06-b5ef-50ec575fb5ac,,,,12.57,,2024:04:18 18:24:41-04:00,2024:04:18 18:24:41-04:00,2024:04:18 18:24:41-04:00,314-1352114718178003621-7._hafta.pdf,-rw-r--r--,437 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:fb54374b-9e7f-49aa-9033-deafd7c9ff6e,,TR,Yes,,,,,,,,,,,,,,,,,,,,2013:11:12 13:10:07+02:00,,application/pdf,,,2013:11:12 13:10:07+02:00,,,,,,19,,,,,,SinglePage,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,PowerPoint Sunusu,,,,,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        ",
314-8331520020470547857-_nite_4.pdf,,,,,,,SY,,,,,,,,,,,,2011:10:31 16:56:36+02:00,,Microsoft® Word 2010,,,,,,,,,,,,,,.,,,,,,12.57,,2024:04:18 18:24:47-04:00,2024:04:18 18:24:47-04:00,2024:04:18 18:24:47-04:00,314-8331520020470547857-_nite_4.pdf,-rw-r--r--,837 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr-TR,No,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,2011:10:31 16:56:36+02:00,,,,,,14,,,,,,,,1.5,,,,,,,,,,,,,,,,Microsoft® Word 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,"EGZERSİZLER, KORUYUCU, TEDAVİ EDİCİ VE MUAYENE POZİSYONLARI",,,,,,,,,,,,,
316-7464453709252816476-Aula.Fuvest.2005.pdf,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,"Not Embedded, Independent","RGB ",,0.9642 1 0.82491,2015:09:21 17:18:48Z,,Word,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,,,,12.57,,2024:04:18 18:24:43-04:00,2024:04:18 18:24:43-04:00,2024:04:18 18:24:43-04:00,316-7464453709252816476-Aula.Fuvest.2005.pdf,-rw-r--r--,166 kB,PDF,pdf,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,76.03647 80 87.12462,,,,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,application/pdf,,,2015:09:21 17:18:48Z,,,,,,4,,,,,,,,1.4,,,,,,,,,,,,,,,Microsoft Corporation,Mac OS X 10.10.3 Quartz PDFContext,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,,,,,,,,Microsoft Word - ITunesU_PropostaCatraca(3oB)_RED_Flávio.docx,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,
317-3199086500739626083-_N_TE_10.pdf,,,,,,,Şeyda,,,,,,,,,,,,2014:01:06 09:32:45+02:00,,Şeyda,,,Word için Acrobat PDFMaker 11,,,,,,,,,,,.,,uuid:99b0151d-d938-45a6-ae6a-499f514e5d70,,,,12.57,,2024:04:18 18:24:21-04:00,2024:04:18 18:24:21-04:00,2024:04:18 18:24:21-04:00,317-3199086500739626083-_N_TE_10.pdf,-rw-r--r--,997 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:1fa28446-618a-4890-9e30-d6b872d4b815,,TR,Yes,,,,,,,,,,,,,,,,,,,,2014:01:06 09:33:09+02:00,,application/pdf,,,2014:01:06 09:33:09+02:00,,,,,,21,,,,,,OneColumn,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:20140106073236,,,19,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        ",
317-7327281714555996055-_nite_1____Hijyeni.pdf,,,,,,,Şeyda,,,,,,,,,,,,2014:02:18 14:10:27+02:00,,Şeyda,,,Word için Acrobat PDFMaker 11,,,,,,,,,,,.,,uuid:e1c0ecc1-3754-4382-903f-42965e211bc6,,,,12.57,,2024:04:18 18:24:27-04:00,2024:04:18 18:24:27-04:00,2024:04:18 18:24:27-04:00,317-7327281714555996055-_nite_1____Hijyeni.pdf,-rw-r--r--,1812 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:4925fa57-dfac-4d8c-898c-30cf75ed01b8,,TR,Yes,,,,,,,,,,,,,,,,,,,,2014:02:18 14:10:32+02:00,,application/pdf,,,2014:02:18 14:10:32+02:00,,,,,,17,,,,,,OneColumn,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:20140218121024,,,6,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        ",
321-3030738554548534743-12.__nite.pdf,,,,,,,HP,,,,,,,,,,,,2013:11:13 11:23:03+02:00,,Microsoft® Word 2010,,,,,,,,,,,,,,.,,,,,,12.57,,2024:04:18 18:24:39-04:00,2024:04:18 18:24:39-04:00,2024:04:18 18:24:39-04:00,321-3030738554548534743-12.__nite.pdf,-rw-r--r--,1390 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr-TR,No,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,2013:11:13 11:23:03+02:00,,,,,,17,,,,,,,,1.5,,,,,,,,,,,,,,,,Microsoft® Word 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323-4290785950777669072-RZ_02.pdf,,,,,,,uzem,,,,,,,,,,,,2013:11:04 11:30:00+02:00,,Microsoft® Word 2013,,,,,,,,,,,,,,.,,,,,,12.57,,2024:04:18 18:24:18-04:00,2024:04:18 18:24:19-04:00,2024:04:18 18:24:19-04:00,323-4290785950777669072-RZ_02.pdf,-rw-r--r--,476 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr-TR,No,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,2013:11:04 11:30:00+02:00,,,,,,21,,,,,,,,1.5,,,,,,,,,,,,,,,,Microsoft® Word 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUZEF,,,,,,,,,,Yes,,,,,,,,,,,,,,,İSTANBUL ÜNİVERSİTESİ,,,,,,,,,,,,,
323-4707341120369297202-D5_Schnupperkurs.pdf,,"Create, Delete, Modify, Copy, Import, Export",,,,,,,,,,,,,,,,,2014:07:02 06:34:28Z,,Adobe InDesign CS6 (Macintosh),,,Adobe InDesign CS6 (Macintosh),xmp.did:69ED68B52620681180838819E5C3E079,xmp.iid:FC7F1174072068118083ACB781E57CF0,adobe:docid:indd:7a6767c5-113d-11de-a01c-d510135a7297,default,,,,,,,.,,xmp.id:4EB22DB2092068118083ACB781E57CF0,FullSave,,,12.57,,2024:04:18 18:24:17-04:00,2024:04:18 18:24:17-04:00,2024:04:18 18:24:17-04:00,323-4707341120369297202-D5_Schnupperkurs.pdf,-rw-r--r--,3.1 MB,PDF,pdf,,,,,,,,application/pdf,"Add, FillIn, Delete, SubmitStandalone",,,,,,,,,,No,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CS6 (Macintosh),2013:11:04 10:31:39+01:00,,,,,,,,,,,,,,,,,,,uuid:688acf01-863b-a940-80d0-70d8b21d652c,,,Yes,,,,,,,,,,,,,,,,,,,,2015:07:10 08:50:21+02:00,,application/pdf,,,2015:07:10 08:50:21+02:00,,,,,adobe:docid:indd:7a6767c5-113d-11de-a01c-d510135a7297,24,,,,,,,,1.6,,,,,,,,,,,,,,,,Mac OS X 10.9.4 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,Modify,ARE Acrobat Product v8.0 P23 0002337,2015:07:10 07:50:21+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        ",
324-790824960242393914-RZ_01.pdf,,,,,,,uzem,,,,,,,,,,,,2013:11:04 11:29:29+02:00,,Microsoft® Word 2013,,,,,,,,,,,,,,.,,,,,,12.57,,2024:04:18 18:24:29-04:00,2024:04:18 18:24:29-04:00,2024:04:18 18:24:29-04:00,324-790824960242393914-RZ_01.pdf,-rw-r--r--,367 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr-TR,No,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,2013:11:04 11:29:29+02:00,,,,,,19,,,,,,,,1.5,,,,,,,,,,,,,,,,Microsoft® Word 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUZEF,,,,,,,,,,Yes,,,,,,,,,,,,,,,İSTANBUL ÜNİVERSİTESİ,,,,,,,,,,,,,
324-868668970043034305-African_American_Music_during_the_La.pdf,,,,,,,Marc Stasio,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,"Not Embedded, Independent","RGB ",,0.9642 1 0.82491,2013:01:21 23:35:16Z,,Safari,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,,,,12.57,,2024:04:18 18:24:19-04:00,2024:04:18 18:24:19-04:00,2024:04:18 18:24:19-04:00,324-868668970043034305-African_American_Music_during_the_La.pdf,-rw-r--r--,60 kB,PDF,pdf,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,76.03647 80 87.12462,,,,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,application/pdf,,,2013:01:21 23:35:16Z,,,,,,3,,,,,,,,1.3,,,,,,,,,,,,,,,Microsoft Corporation,Mac OS X 10.8.2 Quartz PDFContext,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,,,,,,,,African American Music during the Late 1800S – eGrejeen,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,
324-1993403704266951926-_nite_11.pdf,,,,,,,SY,,,,,,,,,,,,2011:09:21 12:15:31+03:00,,Microsoft® Word 2010,,,,,,,,,,,,,,.,,,,,,12.57,,2024:04:18 18:24:32-04:00,2024:04:18 18:24:32-04:00,2024:04:18 18:24:32-04:00,324-1993403704266951926-_nite_11.pdf,-rw-r--r--,641 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr-TR,No,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,2011:09:21 12:15:31+03:00,,,,,,11,,,,,,,,1.5,,,,,,,,,,,,,,,,Microsoft® Word 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,"EGZERSİZLER, KORUYUCU, TEDAVİ EDİCİ VE MUAYENE POZİSYONLARI",,,,,,,,,,,,,
326-588396704994577321-2.__nite.pdf,,,,,,,user,,,,,,,,,,,,2013:09:26 09:08:16+03:00,,Microsoft® Word 2010,,,,,,,,,,,,,,.,,,,,,12.57,,2024:04:18 18:24:33-04:00,2024:04:18 18:24:33-04:00,2024:04:18 18:24:33-04:00,326-588396704994577321-2.__nite.pdf,-rw-r--r--,1361 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr-TR,No,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,2013:09:26 09:08:16+03:00,,,,,,22,,,,,,,,1.5,,,,,,,,,,,,,,,,Microsoft® Word 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,Dünyada ve Türkiye’de Yaşlanma,,,,,,,,,,,,,
328-3309674123015039970-02.HAFTA...pdf,,,,,,,uzem,,,,,,,,,,,,2013:11:11 15:04:05+02:00,,uzem,,,Acrobat PDFMaker 11 for PowerPoint,,,,,,,,,,,.,,uuid:b5cef48b-fe07-43ba-9fe6-02124213c2ab,,,,12.57,,2024:04:18 18:24:45-04:00,2024:04:18 18:24:45-04:00,2024:04:18 18:24:45-04:00,328-3309674123015039970-02.HAFTA...pdf,-rw-r--r--,292 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:b147585c-b0bb-4603-bf3e-bde187a13007,,TR,Yes,,,,,,,,,,,,,,,,,,,,2013:11:11 15:04:16+02:00,,application/pdf,,,2013:11:11 15:04:16+02:00,,,,,,14,,,,,,SinglePage,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,Slide 1,,,,,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        ",
332-6812712114552765894-_nite_12.pdf,,,,,,,SY,,,,,,,,,,,,2011:12:26 11:53:54+02:00,,Microsoft® Word 2010,,,,,,,,,,,,,,.,,,,,,12.57,,2024:04:18 18:24:30-04:00,2024:04:18 18:24:30-04:00,2024:04:18 18:24:30-04:00,332-6812712114552765894-_nite_12.pdf,-rw-r--r--,1494 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr-TR,No,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,2011:12:26 11:53:54+02:00,,,,,,25,,,,,,,,1.5,,,,,,,,,,,,,,,,Microsoft® Word 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,"EGZERSİZLER, KORUYUCU, TEDAVİ EDİCİ VE MUAYENE POZİSYONLARI",,,,,,,,,,,,,
332-9027637353569016881-lesson_2_design_of_experiments.pdf,,,,,,,,,,,,,,,,,,,2016:01:18 11:08:39-05:00,,SMART Notebook,,,,,,,,,,,,,,.,,,,,,12.57,,2024:04:18 18:24:25-04:00,2024:04:18 18:24:25-04:00,2024:04:18 18:24:25-04:00,332-9027637353569016881-lesson_2_design_of_experiments.pdf,-rw-r--r--,691 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notes, Whiteboard, Whiteboard Page, Notebook software, Notebook, PDF, SMART, SMART Technologies Inc, SMART Board Interactive Whiteboard",,No,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,,,,,,,16,,,,,,,UseOutlines,1.4,,,,,,,,,,,,,,,,PDFlib 5.0.4 (C++/Win32),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMART Board Interactive Whiteboard Notes,,,,,,,,,,,,,,,,,,,,,,,,,lesson 2-design of experiments,,,,,,,,,,,,,
