SourceFile,AToB0,AToB1,AToB2,Author,BlueMatrixColumn,BlueTRC,BToA0,BToA1,BToA2,CMMFlags,ColorSpaceData,Company,ConnectionSpaceIlluminant,ContentTypeId,Coverage,Created,CreateDate,CreationDate,Creator,CreatorSubTool,CreatorTool,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocID,DocumentID,Encryption,Error,ExifToolVersion,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FilesCount,FilesInstanceID,FileSize,FilesPagenr,FilesRenditionClass,FilesType,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontsFontfile,FontsLocation,FontsName,FontsProtection,FontsType,FontType,FontVersion,Format,Gamut,GreenMatrixColumn,GreenTRC,GTS_PDFXConformance,GTS_PDFXVersion,HasVisibleOverprint,HasVisibleTransparency,HasXFA,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistoryParams,HistorySoftwareAgent,HistoryWhen,Hshrink,Hsize,IManageFooter,IngredientsDocumentID,IngredientsFilePath,IngredientsInstanceID,InksAngle,InksAttribute,InksB,InksBook,InksDotshape,InksEgname,InksFrequency,InksG,InksName,InksPrintingmethod,InksR,InksType,InstanceID,Keywords,Language,LastSaved,LayersLocked,LayersName,LayersPrintable,LB_TRACKING_NAME,LbTrackingName,Linearized,LineCount,Luminance,ManifestLinkForm,ManifestPlacedResolutionUnit,ManifestPlacedXResolution,ManifestPlacedYResolution,ManifestReferenceDocumentID,ManifestReferenceFilePath,ManifestReferenceInstanceID,Margbot,Margleft,Margright,Margtop,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEEncoding,MIMEType,ModDate,ModifyDate,MSIP_Label_1a04591e-2156-4e7e-b8dc-60ccb91b4f06_ActionId,MSIP_Label_1a04591e-2156-4e7e-b8dc-60ccb91b4f06_ContentBits,MSIP_Label_1a04591e-2156-4e7e-b8dc-60ccb91b4f06_Enabled,MSIP_Label_1a04591e-2156-4e7e-b8dc-60ccb91b4f06_Method,MSIP_Label_1a04591e-2156-4e7e-b8dc-60ccb91b4f06_Name,MSIP_Label_1a04591e-2156-4e7e-b8dc-60ccb91b4f06_SetDate,MSIP_Label_1a04591e-2156-4e7e-b8dc-60ccb91b4f06_SiteId,MSIP_Label_c4893c79-056d-44f5-9e05-582500cb3434_ActionId,MSIP_Label_c4893c79-056d-44f5-9e05-582500cb3434_ContentBits,MSIP_Label_c4893c79-056d-44f5-9e05-582500cb3434_Enabled,MSIP_Label_c4893c79-056d-44f5-9e05-582500cb3434_Method,MSIP_Label_c4893c79-056d-44f5-9e05-582500cb3434_Name,MSIP_Label_c4893c79-056d-44f5-9e05-582500cb3434_SetDate,MSIP_Label_c4893c79-056d-44f5-9e05-582500cb3434_SiteId,MSIP_Label_d6ae8f59-cce7-439a-b19a-9bad7dffa606_ActionId,MSIP_Label_d6ae8f59-cce7-439a-b19a-9bad7dffa606_ContentBits,MSIP_Label_d6ae8f59-cce7-439a-b19a-9bad7dffa606_Enabled,MSIP_Label_d6ae8f59-cce7-439a-b19a-9bad7dffa606_Method,MSIP_Label_d6ae8f59-cce7-439a-b19a-9bad7dffa606_Name,MSIP_Label_d6ae8f59-cce7-439a-b19a-9bad7dffa606_SetDate,MSIP_Label_d6ae8f59-cce7-439a-b19a-9bad7dffa606_SiteId,MSIP_LabelC4893c79-056d-44f5-9e05-582500cb3434_ActionId,MSIP_LabelC4893c79-056d-44f5-9e05-582500cb3434_ContentBits,MSIP_LabelC4893c79-056d-44f5-9e05-582500cb3434_Enabled,MSIP_LabelC4893c79-056d-44f5-9e05-582500cb3434_Method,MSIP_LabelC4893c79-056d-44f5-9e05-582500cb3434_Name,MSIP_LabelC4893c79-056d-44f5-9e05-582500cb3434_SetDate,MSIP_LabelC4893c79-056d-44f5-9e05-582500cb3434_SiteId,MSIP_LabelD6ae8f59-cce7-439a-b19a-9bad7dffa606_ActionId,MSIP_LabelD6ae8f59-cce7-439a-b19a-9bad7dffa606_ContentBits,MSIP_LabelD6ae8f59-cce7-439a-b19a-9bad7dffa606_Enabled,MSIP_LabelD6ae8f59-cce7-439a-b19a-9bad7dffa606_Method,MSIP_LabelD6ae8f59-cce7-439a-b19a-9bad7dffa606_Name,MSIP_LabelD6ae8f59-cce7-439a-b19a-9bad7dffa606_SetDate,MSIP_LabelD6ae8f59-cce7-439a-b19a-9bad7dffa606_SiteId,Newlines,NPages,Nrpages,OriginalDocumentID,PageCount,PageLayout,PagelistEnd,PagelistInks,PagelistStart,PDFVersion,PlateNames,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileFileSignature,ProfileID,ProfileVersion,Readerspread,RedMatrixColumn,RedTRC,Refresh,RenderingIntent,RenditionClass,Screenreg,SourceModified,Startlogpage,StartupProfile,Subject,SwatchColorantA,SwatchColorantB,SwatchColorantBlack,SwatchColorantBlue,SwatchColorantCyan,SwatchColorantGreen,SwatchColorantL,SwatchColorantMagenta,SwatchColorantMode,SwatchColorantRed,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchColorantYellow,SwatchGroupName,SwatchGroupType,SWDocID,TaggedPDF,Technology,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Trapped,Units,UserAccess,VersionID,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Vshrink,Vsize,Warning,WordCount,XMPToolkit,XPressPrivate
6f519fe0-20ec-4edd-9564-b8a047b68e6f.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:19-04:00,2024:04:18 14:18:19-04:00,2024:04:18 14:18:19-04:00,6f519fe0-20ec-4edd-9564-b8a047b68e6f.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f67d4fa-b0b1-4784-912e-090c3397e0ae.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:17:59-04:00,2024:04:18 14:17:59-04:00,2024:04:18 14:17:59-04:00,6f67d4fa-b0b1-4784-912e-090c3397e0ae.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f963f2f-718d-4035-b4b2-6f41d3d68f22.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:02-04:00,2024:04:18 14:18:02-04:00,2024:04:18 14:18:02-04:00,6f963f2f-718d-4035-b4b2-6f41d3d68f22.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708dd612-1c32-4682-a5cb-c2faa1b26430.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:31-04:00,2024:04:18 14:18:31-04:00,2024:04:18 14:18:31-04:00,708dd612-1c32-4682-a5cb-c2faa1b26430.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710ccb5a-9183-43ee-b9a7-20b5cac1c3ef.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:17:36-04:00,2024:04:18 14:17:36-04:00,2024:04:18 14:17:36-04:00,710ccb5a-9183-43ee-b9a7-20b5cac1c3ef.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725b5b52-2fb6-43b7-89f5-aed65c953677.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:27-04:00,2024:04:18 14:18:27-04:00,2024:04:18 14:18:27-04:00,725b5b52-2fb6-43b7-89f5-aed65c953677.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7324fc66-200e-4ff2-9aa1-edf1c2d18708.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:17:37-04:00,2024:04:18 14:17:37-04:00,2024:04:18 14:17:37-04:00,7324fc66-200e-4ff2-9aa1-edf1c2d18708.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,12.70,2024:04:18 14:17:29-04:00,2024:04:18 14:17:29-04:00,2024:04:18 14:17:29-04:00,74,-rw-r--r--,,,638 bytes,,,,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;url='https://corporate.homedepot.com/sites/default/files/THD%20RS%20Supplier%20Manual-20210201%20CN.pdf',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Redirecting to https://corporate.homedepot.com/sites/default/files/THD%20RS%20Supplier%20Manual-20210201%20CN.pdf,,,,,,,,,,,,,,
74d5a116-e30f-4a8f-938a-43db26469606.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:05-04:00,2024:04:18 14:18:05-04:00,2024:04:18 14:18:05-04:00,74d5a116-e30f-4a8f-938a-43db26469606.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74d95531-0613-419a-bead-142770f259ce.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:05-04:00,2024:04:18 14:18:05-04:00,2024:04:18 14:18:05-04:00,74d95531-0613-419a-bead-142770f259ce.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7515225e-94df-4388-b195-8289724ff46e.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:13-04:00,2024:04:18 14:18:13-04:00,2024:04:18 14:18:13-04:00,7515225e-94df-4388-b195-8289724ff46e.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763d7cfd-2d52-4b88-ac3b-f02bb40a2cbf.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:32-04:00,2024:04:18 14:18:32-04:00,2024:04:18 14:18:32-04:00,763d7cfd-2d52-4b88-ac3b-f02bb40a2cbf.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76a7fea4-b171-4b23-a2f8-1a14b6eefec6.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:21-04:00,2024:04:18 14:18:21-04:00,2024:04:18 14:18:21-04:00,76a7fea4-b171-4b23-a2f8-1a14b6eefec6.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76af3f06-47f0-4c3b-86d4-e1278bb4e282.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:17:55-04:00,2024:04:18 14:17:55-04:00,2024:04:18 14:17:55-04:00,76af3f06-47f0-4c3b-86d4-e1278bb4e282.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a5d77a3-6114-4da0-8adf-2967b2b81f36.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:10-04:00,2024:04:18 14:18:10-04:00,2024:04:18 14:18:10-04:00,7a5d77a3-6114-4da0-8adf-2967b2b81f36.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a5f2c8d-a45d-4049-ae62-2234a33edd6c.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:17:41-04:00,2024:04:18 14:17:41-04:00,2024:04:18 14:17:41-04:00,7a5f2c8d-a45d-4049-ae62-2234a33edd6c.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b823bd9-0e57-4f45-b73c-ff53c7368e6e.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:17:39-04:00,2024:04:18 14:17:39-04:00,2024:04:18 14:17:39-04:00,7b823bd9-0e57-4f45-b73c-ff53c7368e6e.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db5ffbb-7cf2-41ee-b6f6-efee98ba9b19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:21-04:00,2024:04:18 14:18:21-04:00,2024:04:18 14:18:21-04:00,7db5ffbb-7cf2-41ee-b6f6-efee98ba9b19.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dc6f97f-8233-49ac-848e-e6cd45f7636e.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:13-04:00,2024:04:18 14:18:13-04:00,2024:04:18 14:18:13-04:00,7dc6f97f-8233-49ac-848e-e6cd45f7636e.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e7234f6-6074-4dc3-8c27-5ee2916e3c7b.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:16-04:00,2024:04:18 14:18:16-04:00,2024:04:18 14:18:16-04:00,7e7234f6-6074-4dc3-8c27-5ee2916e3c7b.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f57b8e0-0c90-4a19-a012-2e689927b7fb.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:22-04:00,2024:04:18 14:18:22-04:00,2024:04:18 14:18:22-04:00,7f57b8e0-0c90-4a19-a012-2e689927b7fb.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fc44fd5-6153-482e-a1d5-c40c2affe089.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:00-04:00,2024:04:18 14:18:00-04:00,2024:04:18 14:18:00-04:00,7fc44fd5-6153-482e-a1d5-c40c2affe089.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8013739e-6785-41a8-bdb7-93faa92e4a1c.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:32-04:00,2024:04:18 14:18:32-04:00,2024:04:18 14:18:32-04:00,8013739e-6785-41a8-bdb7-93faa92e4a1c.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802a80f1-731c-4e9d-919d-165b284b7d9f.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:00-04:00,2024:04:18 14:18:00-04:00,2024:04:18 14:18:00-04:00,802a80f1-731c-4e9d-919d-165b284b7d9f.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8087858e-b739-4292-98b7-938ed8a89ae4.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:16-04:00,2024:04:18 14:18:16-04:00,2024:04:18 14:18:16-04:00,8087858e-b739-4292-98b7-938ed8a89ae4.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80e77941-3cc2-40ae-a07a-39dbf751442d.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:17:40-04:00,2024:04:18 14:17:40-04:00,2024:04:18 14:17:40-04:00,80e77941-3cc2-40ae-a07a-39dbf751442d.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,12.70,2024:04:18 14:17:29-04:00,2024:04:18 14:17:29-04:00,2024:04:18 14:17:29-04:00,81,-rw-r--r--,,,610 bytes,,,,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;url='https://corporate.homedepot.com/sites/default/files/Q2%202021_THDF%20Brand%20Guidelines.pdf',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Redirecting to https://corporate.homedepot.com/sites/default/files/Q2%202021_THDF%20Brand%20Guidelines.pdf,,,,,,,,,,,,,,
814c2f07-27d2-442c-9379-1c57f002aa07.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:18:26-04:00,2024:04:18 14:18:26-04:00,2024:04:18 14:18:26-04:00,814c2f07-27d2-442c-9379-1c57f002aa07.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855cb54b-bbb7-45e8-b7a4-4c868f05e142.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,File is empty,12.70,2024:04:18 14:17:36-04:00,2024:04:18 14:17:36-04:00,2024:04:18 14:17:36-04:00,855cb54b-bbb7-45e8-b7a4-4c868f05e142.pdf,-rw-r--r--,,,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
