SourceFile,CreateDate,Author,Creator,CreatorTool,Producer
2016-05-26_Dollar_Tree_Inc_Reports_Results_for_the_First_106.pdf,2024:03:11 11:50:17-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2016-08-25_Dollar_Tree_Inc_Reports_Results_for_the_Second_101.pdf,2024:03:11 11:50:14-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2016-11-22_Dollar_Tree_Inc_Reports_Results_for_the_Third_98.pdf,2024:03:11 11:50:12-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2017-01-05_Dollar_Tree_Inc_Announces_Management_97.pdf,2024:03:11 11:50:12-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2017-02-22_Dollar_Tree_Inc_to_Host_Fourth_Quarter_Earnings_96.pdf,2024:03:11 11:50:11-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2017-03-01_Dollar_Tree_Inc_Reports_Results_for_the_Fourth_95.pdf,2024:03:11 11:50:10-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2017-05-25_Dollar_Tree_Inc_Reports_Results_for_the_First_93.pdf,2024:03:11 11:50:09-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2017-05-25_Dollar_Tree_Inc_to_Present_at_RBC_Capital_Markets__92.pdf,2024:03:11 11:50:08-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2017-08-24_Dollar_Tree_Inc_Reports_Results_for_the_Second_89.pdf,2024:03:11 11:50:04-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2017-08-30_Dollar_Tree_Inc_to_Present_at_Goldman_Sachs_88.pdf,2024:03:11 11:50:03-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2017-08-31_Dollar_Tree_Commits_500_000_in_Assistance_to_87.pdf,2024:03:11 11:50:03-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2018-01-16_Dollar_Tree_Appoints_Stephanie_Stahl_to_Its_Board__83.pdf,2024:03:11 11:50:00-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2018-03-07_Dollar_Tree_Inc_Reports_Record_Fourth_Quarter_and__81.pdf,2024:03:11 11:49:59-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2018-04-05_Dollar_Tree_Announces_Pricing_of_4_000_Million_in__79.pdf,2024:03:11 11:49:57-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2018-05-17_Dollar_Tree_Inc_to_Host_First_Quarter_Earnings_78.pdf,2024:03:11 11:49:56-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2018-05-31_Dollar_Tree_Inc_Reports_Results_for_the_First_77.pdf,2024:03:11 11:49:55-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2018-07-12_Dollar_Tree_Celebrates_the_Grand_Opening_of_Its_75.pdf,2024:03:11 11:49:54-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2018-07-12_Dollar_Tree_Celebrates_the_Opening_of_Its_15_74.pdf,2024:03:11 11:49:53-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2018-08-02_Dollar_Tree_Announces_Retirement_of_Mary_Anne_73.pdf,2024:03:11 11:49:53-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2018-08-30_Dollar_Tree_Inc_Reports_Results_for_the_Second_71.pdf,2024:03:11 11:49:51-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2018-09-18_Dollar_Tree_to_Consolidate_Its_Dollar_Tree_and_70.pdf,2024:03:11 11:49:51-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2018-10-11_Dollar_Tree_Family_Dollar_to_Hire_25_000_69.pdf,2024:03:11 11:49:50-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2018-11-15_Dollar_Tree_Inc_to_Host_Third_Quarter_Earnings_68.pdf,2024:03:11 11:49:49-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2018-12-11_Dollar_Tree_Appoints_Thomas_W_Dickson_to_Its_66.pdf,2024:03:11 11:49:48-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
